,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
동원수산,93634520000.0,178.69,35.88,7.52,0.0,B이하,B,B이하,B이하,2015,"농업, 임업 및 어업",-0.03831775175524466,1.49
동원시스템즈,1272359912000.0,308.55,24.48,61.46,5.01,B이하,C,B이하,B이하,2015,화학,0.13702514869822474,7.904999999999999
동일고무벨트,248608774000.0,55.14,64.46,0.0,15.2,B이하,C,B이하,B이하,2015,화학,0.08340512093882291,0.96
동일산업,347524136000.0,10.07,90.85,0.0,11.09,B이하,B,B이하,B+,2015,철강금속,0.1356216908722102,0.49
동화약품,317187030000.0,37.84,72.55,4.56,7.92,B이하,C,B이하,B이하,2015,의약품,0.08885750366535748,1.11
두산,31556310459000.0,275.96,26.6,-7.37,67.69,A,A,A,A,2015,서비스업,-0.0009372019997229932,1.595
디씨엠,163227897000.0,17.79,84.9,-5.42,33.05,B이하,C,B이하,B이하,2015,철강금속,0.17028084172473756,1.35
디아이,171701971000.0,48.64,67.28,-21.27,8.31,B이하,B,B이하,B이하,2015,의료정밀,-0.02995924557093743,2.705
디아이씨,585802945000.0,233.69,29.97,3.46,0.0,B이하,B,B이하,B이하,2015,운수장비,0.07354520627761837,1.125
디와이,700398787000.0,78.57,56.0,6.45,21.22,B이하,B,B이하,B이하,2015,서비스업,0.06984793551051202,0.635
락앤락,756469839000.0,18.21,84.59,-3.45,39.41,B이하,B+,B이하,B이하,2015,화학,0.1773812275426099,1.4300000000000002
롯데관광개발,249000437000.0,50.7,66.36,5.55,0.0,B이하,C,B이하,B이하,2015,서비스업,-0.004422547557715962,2.73
롯데손해보험,8778322829000.0,1881.51,5.05,12.19,0.0,B+,B+,A,B이하,2015,보험,0.16894474280102256,0.76
롯데쇼핑,40693366455000.0,138.14,41.99,3.66,37.54,B이하,C,B이하,A,2015,유통업,0.022008943825058035,0.53
롯데케미칼,11467808899000.0,51.78,65.89,-21.17,49.15,A,B,A+,A+,2015,화학,0.22159583079214806,1.035
롯데하이마트,2905213285000.0,62.96,61.37,3.78,8.6,B+,B+,B+,B이하,2015,유통업,0.030877733513603605,0.9199999999999999
마니커,222831034000.0,177.4,36.05,-19.22,0.0,B이하,C,B이하,B이하,2015,음식료품,0.06188266270213503,1.135
메리츠금융지주,1224808776000.0,46.55,68.23,63.37,30.48,B이하,A,B이하,B이하,2015,기타금융,-0.1993931583497278,2.31
명문제약,199417323000.0,197.11,33.66,18.67,7.0,B이하,B,B이하,B이하,2015,의약품,-0.04400124315632531,1.295
모나리자,78701061000.0,21.05,82.61,0.13,9.68,B이하,C,B이하,B이하,2015,종이목재,0.05010843183765519,3.0549999999999997
모나미,162288656000.0,126.12,44.22,-4.76,6.0,B이하,C,B이하,B이하,2015,유통업,0.03167835742583199,1.33
모토닉,429266968000.0,13.08,88.43,-6.43,38.79,B이하,B,B이하,B이하,2015,운수장비,0.10212656778593701,1.105
무림페이퍼,2170261009000.0,264.06,27.47,-1.8,0.0,B이하,B,B이하,B+,2015,종이목재,0.0697832522206822,0.52
무학,556846377000.0,27.73,78.29,1.94,123.93,B이하,C,B이하,B이하,2015,음식료품,0.2649053246905397,3.345
문배철강,104199406000.0,23.27,81.12,-12.93,8.86,B이하,B,B이하,B이하,2015,철강금속,0.0511459006243034,0.7
미래산업,70111792000.0,45.3,68.82,5.99,0.0,B이하,B,B이하,B이하,2015,의료정밀,-0.33058115203329236,6.18
미래아이앤지,47974558000.0,6.61,93.8,-51.24,0.0,B이하,C,B이하,B이하,2015,서비스업,0.01959834033882202,2.56
미래에셋증권,34545805000000.0,699.66,12.51,29.71,6.52,B이하,B+,B+,B이하,2015,증권,-0.7570419908516174,1.1400000000000001
미원상사,231194650000.0,41.34,70.75,-3.15,0.0,B이하,C,B이하,B이하,2015,화학,0.1521911730084836,1.26
미원화학,96403994000.0,16.41,85.91,-4.0,123.76,B이하,C,B이하,B이하,2015,화학,0.10114396700230183,1.275
백광산업,309667229000.0,159.91,38.47,-60.82,0.0,B이하,B,B이하,B+,2015,화학,0.15131597314896822,0.835
백산,170612301000.0,64.68,60.72,1.36,10.28,B이하,B,B이하,B이하,2015,화학,0.02451968048159767,1.275
범양건영,79199448000.0,82.18,54.89,0.0,0.0,B이하,C,B이하,B이하,2015,건설업,-0.03347623195406062,1.685
벽산,429504382000.0,60.64,62.25,3.37,11.22,B이하,D,B이하,B이하,2015,비금속광물,0.09208703626268712,3.215
보락,49528866000.0,23.79,80.78,-0.27,3.0,B이하,B,B이하,B이하,2015,화학,0.1025047901751051,1.41
보해양조,218462898000.0,111.15,47.36,1.1,0.0,B이하,C,B이하,B이하,2015,음식료품,0.24620484159997746,1.765
부광약품,253660191000.0,12.66,88.76,0.0,143.4,B이하,B,B이하,B이하,2015,의약품,0.07245059155888019,4.895
부국증권,1201002847000.0,186.57,34.9,0.0,17.83,B이하,B,B이하,B이하,2015,증권,-0.08684542555435616,0.615
부국철강,120222230000.0,12.0,89.28,-10.1,15.0,B이하,C,B이하,B이하,2015,철강금속,0.08852984537207785,0.595
부산산업,114238771000.0,101.87,49.54,20.72,5.0,B이하,B,B이하,B이하,2015,비금속광물,0.1762666655250968,0.97
부산주공,260186077000.0,388.17,20.48,-5.08,0.0,B이하,B+,B이하,B+,2015,운수장비,0.07673414697422247,0.72
비상교육,235171219000.0,36.57,73.22,5.09,37.67,B이하,C,B이하,B이하,2015,서비스업,0.27915635178874565,0.81
빙그레,616988522000.0,19.3,83.82,-2.61,22.21,B이하,B,B이하,B이하,2015,음식료품,0.080941050022295,1.575
사조대림,657031493000.0,163.6,37.94,31.53,0.0,B이하,C,B이하,B이하,2015,음식료품,0.025612321591975983,0.65
사조산업,903081490000.0,139.06,41.83,-30.64,0.0,B이하,B,B이하,B이하,2015,"농업, 임업 및 어업",0.03966029722115044,1.76
사조씨푸드,255290593000.0,42.82,70.02,7.34,0.0,B이하,B,B이하,B이하,2015,음식료품,0.03651466550350138,0.9550000000000001
사조오양,282509735000.0,140.99,41.49,74.28,0.0,B이하,C,B이하,B이하,2015,"농업, 임업 및 어업",0.09324393090239405,0.985
삼부토건,1786124863000.0,0.0,0.0,-13.12,0.0,B이하,C,B이하,B이하,2015,건설업,0.028293850119290666,0.0
삼성SDI,16225303458000.0,44.18,69.36,38.27,19.71,A,B+,A,A+,2015,전기전자,0.11639953076750441,0.75
삼성공조,244142813000.0,27.02,78.73,-8.2,19.74,B이하,B+,B이하,B이하,2015,운수장비,0.09278282029504019,0.485
삼성물산,42361430965000.0,131.31,43.23,160.15,438.5,B+,B,B+,A,2015,섬유의복,-0.004672115152397296,1.6600000000000001
삼성엔지니어링,5630758519000.0,0.0,0.0,-27.72,0.0,A,B+,A,A,2015,서비스업,-0.12940023669107645,0.0
삼성전기,7269452863000.0,68.45,59.36,-13.54,9.77,A,A,A,A,2015,전기전자,0.08696484302907401,1.2850000000000001
삼성전자,242179521000000.0,35.25,73.94,-2.69,325.32,A,B+,B+,A+,2015,전기전자,0.19965644553330003,1.6600000000000001
삼성제약,130217682000.0,181.63,35.51,0.0,0.0,B이하,D,B이하,B이하,2015,의약품,-0.09972691096569858,8.005
삼성중공업,17301591987000.0,305.59,24.66,-24.57,0.0,B+,B+,B+,B+,2015,운수장비,0.06385126247712396,0.8999999999999999
삼성증권,29922734148000.0,754.01,11.71,27.53,17.79,A,A+,B+,B이하,2015,증권,-0.3596609896680234,1.235
삼성출판사,155126969000.0,53.0,65.36,-5.38,26.0,B이하,B,B이하,B이하,2015,서비스업,0.08838986884163907,1.655
삼성카드,18952750624000.0,182.64,35.38,-6.4,28.16,B+,A,B이하,B이하,2015,기타금융,-0.12236736871919858,0.695
삼아알미늄,188596464000.0,80.07,55.53,-0.56,11.0,B이하,B,B이하,B이하,2015,철강금속,0.02455870677119447,0.385
삼양사,1437819497000.0,104.42,48.92,6.69,28.41,B이하,C,B+,B+,2015,음식료품,0.022271339332051863,1.06
삼양식품,296548102000.0,82.45,54.81,-7.56,1.0,B이하,C,B이하,B이하,2015,음식료품,0.044942314549553115,1.3
삼양통상,313703174000.0,36.05,73.5,8.01,16.5,B이하,B,B이하,B이하,2015,기타제조업,-0.0953600344048723,1.12
삼양홀딩스,3071422344000.0,70.98,58.49,-1.66,26.19,B이하,C,B이하,B이하,2015,서비스업,0.041293324699517395,1.6949999999999998
삼영무역,302880054000.0,15.77,86.38,-14.94,53.51,B이하,B,B이하,B이하,2015,유통업,0.04437583759898013,1.6600000000000001
삼원강재,223484365000.0,24.76,80.16,-3.74,25.0,B이하,C,B이하,B+,2015,운수장비,0.08634528681003105,0.885
삼익악기,408469903000.0,87.29,53.39,3.62,9.4,B이하,C,B이하,B이하,2015,기타제조업,0.025039482789779147,2.16
삼일제약,99311888000.0,82.52,54.79,3.13,18.56,B이하,B,B이하,B이하,2015,의약품,0.03313040974337306,0.97
삼정펄프,190411828000.0,17.63,85.01,4.58,25.0,B이하,B,B이하,B이하,2015,종이목재,0.12142096835332618,0.595
삼진제약,220735910000.0,49.08,67.08,7.55,53.75,B이하,B,B이하,B이하,2015,의약품,0.08745791077527754,2.74
삼천리,3543526900000.0,162.67,38.07,-2.31,43.94,B이하,C,B+,B+,2015,전기가스업,0.05289365845411208,0.44500000000000006
삼호개발,234678030000.0,88.36,53.09,26.58,18.0,B이하,C,B이하,B이하,2015,건설업,0.16942890865876048,0.7150000000000001
삼화왕관,151582720000.0,23.34,81.08,0.72,13.81,B이하,C,B이하,B이하,2015,기계,0.15024483546563708,0.8200000000000001
삼화전기,128264278000.0,266.16,27.31,1.61,3.0,B이하,B,B이하,B이하,2015,전기전자,0.04379201755645992,1.475
상신브레이크,334387254000.0,139.98,41.67,7.88,30.66,B이하,B,B이하,B이하,2015,운수장비,0.1066344903515266,1.32
새론오토모티브,245988030000.0,24.38,80.4,1.81,40.0,B이하,C,B이하,B+,2015,운수장비,0.17056707984663927,1.19
서연,2595484129000.0,164.64,37.79,55.61,27.69,B이하,C,B이하,B이하,2015,서비스업,0.058681431485844676,1.095
서원,244994346000.0,267.33,27.22,-22.01,0.0,B이하,B,B이하,B이하,2015,철강금속,0.04837398741563795,0.965
서흥,556754829000.0,111.66,47.25,4.47,47.53,B이하,B,B이하,B이하,2015,화학,0.08621335359991134,2.745
선도전기,135947962000.0,72.9,57.84,3.33,3.97,B이하,B,B이하,B이하,2015,전기전자,0.06828916548412994,0.6599999999999999
선진,437278251000.0,130.48,43.39,1.35,20.0,B이하,B,B이하,B이하,2015,음식료품,0.04348811953105588,1.3
성문전자,45273303000.0,58.52,63.08,-10.64,0.04,B이하,B,B이하,B이하,2015,전기전자,0.016562407494344993,1.27
성보화학,107552970000.0,19.93,83.38,2.76,44.0,B이하,C,B이하,B이하,2015,화학,-0.014567702962295984,1.345
성신양회,1072795123000.0,251.38,28.46,10.59,0.0,B이하,B,B이하,B+,2015,비금속광물,0.18073206427074706,1.315
성안,259934334000.0,166.68,37.5,-13.05,1.93,B이하,C,B이하,B이하,2015,섬유의복,0.1106326189691291,0.775
성창기업지주,362501569000.0,29.96,76.95,8.48,5.78,B이하,D,B이하,B이하,2015,서비스업,0.07825596615335077,1.7100000000000002
세기상사,45133360000.0,76.73,56.58,-1.05,0.0,B이하,B,B이하,B이하,2015,서비스업,-0.10438707543032542,0.91
세방,918399831000.0,28.03,78.11,0.1,35.16,B이하,B+,B이하,B이하,2015,운수창고업,0.05133437088034384,0.815
세방전지,1001384893000.0,30.38,76.7,0.0,68.72,B이하,C,B+,B+,2015,전기전자,0.07090110232530589,0.8700000000000001
세아특수강,500308874000.0,74.09,57.44,-9.23,13.77,B이하,B,B이하,B+,2015,철강금속,0.10282688894249976,0.675
세아홀딩스,5191468774000.0,86.23,53.7,3.91,34.99,B이하,C,B이하,B이하,2015,서비스업,0.12372422169913695,0.8200000000000001
세우글로벌,36979514000.0,16.71,85.68,-11.01,0.0,B이하,C,B이하,B이하,2015,유통업,0.029704608735245434,1.29
세종공업,914404459000.0,132.53,43.01,7.37,49.17,B이하,B,B이하,B이하,2015,운수장비,0.023913190636317375,0.7849999999999999
세하,170139647000.0,4990.1,1.96,-2.05,0.0,B이하,C,B이하,B+,2015,종이목재,-0.09152699084975303,11.8
송원산업,846381000000.0,167.49,37.38,-1.66,14.0,B이하,C,B이하,B+,2015,화학,0.13070943628031498,0.8250000000000001
수산중공업,119234422000.0,33.74,74.77,-11.42,0.0,B이하,C,B이하,B이하,2015,기계,0.16067107552380447,1.48
신대양제지,375615481000.0,47.88,67.62,-2.28,0.0,B이하,B,B이하,B이하,2015,종이목재,0.06457908679044916,0.5900000000000001
신도리코,929282858000.0,13.29,88.27,4.26,23.41,B+,B+,B이하,B+,2015,전기전자,-0.01087831653122745,0.77
신라교역,510104471000.0,16.65,85.73,12.41,40.0,B이하,C,B이하,B이하,2015,"농업, 임업 및 어업",-0.0843791824371645,0.7350000000000001
신성이엔지,319042321000.0,413.91,19.46,-10.02,0.0,B이하,D,B이하,B이하,2015,기계,0.0422066062465694,2.085
신세계,7918168376000.0,94.99,51.29,2.88,24.98,B+,C,A,B+,2015,유통업,0.10866139924566054,0.8
신세계건설,678596446000.0,629.87,13.7,29.86,5.0,B이하,B,B+,B이하,2015,건설업,0.07172202988237902,2.455
신세계인터내셔날,914201109000.0,96.69,50.84,10.24,12.0,B+,B+,B+,B+,2015,유통업,0.0476052475928971,2.13
신세계푸드,503250776000.0,75.26,57.06,0.0,10.0,B이하,B,B+,B이하,2015,서비스업,0.013968389332463499,2.4899999999999998
신송홀딩스,227192888000.0,41.98,70.43,-2.59,16.0,B이하,B,B이하,B이하,2015,서비스업,0.07046852105857804,0.875
신영와코루,317693559000.0,11.93,89.34,0.0,30.0,B이하,C,B이하,B이하,2015,섬유의복,0.1098581925383146,0.52
신원,431379116000.0,131.31,43.23,5.25,0.0,B이하,C,B이하,B이하,2015,섬유의복,0.04614032811524296,0.745
신풍제약,414299209000.0,108.79,47.9,-11.05,0.0,B이하,B,B이하,B이하,2015,의약품,0.05047450609538167,1.37
신흥,136987094000.0,61.45,61.94,0.98,8.54,B이하,B+,B이하,B이하,2015,유통업,0.02110291946333104,1.285
쌍방울,217372239000.0,22.88,81.38,2.65,0.0,B이하,D,B이하,B이하,2015,섬유의복,-0.06422311540839057,1.6099999999999999
써니전자,41052607000.0,45.97,68.51,-10.94,0.0,B이하,C,B이하,B이하,2015,전기전자,0.13459212994557868,4.105
씨아이테크,40189897000.0,37.19,72.89,58.01,0.0,B이하,D,B이하,B이하,2015,유통업,-0.10258322681303808,1.5350000000000001
아남전자,167181556000.0,143.71,41.03,6.22,0.0,B이하,C,B이하,B이하,2015,전기전자,-0.07075686985256091,1.535
아모레퍼시픽,4443101431000.0,31.75,75.9,23.04,270.0,B+,B,A,B+,2015,화학,0.13164519689910142,4.89
아세아,1592617349000.0,37.09,72.94,0.5,26.04,B이하,C,B이하,B이하,2015,서비스업,0.07951752903357545,0.875
아세아시멘트,809317420000.0,29.15,77.43,5.63,29.99,B이하,C,B+,B+,2015,비금속광물,0.14297233122197148,0.7350000000000001
아세아제지,654562230000.0,48.62,67.29,-2.88,0.0,B이하,C,B이하,B이하,2015,종이목재,0.02284573019645785,0.555
아시아나항공,9292748545000.0,991.23,9.16,-0.7,0.0,B+,C,B+,A,2015,운수창고업,0.07635652520120785,2.31
아이마켓코리아,1266305616000.0,182.0,35.46,15.0,96.87,B이하,B,B이하,B이하,2015,유통업,-0.013428547345263555,2.9850000000000003
아이에스동서,1844766480000.0,209.1,32.35,18.0,100.0,B이하,C,B이하,B이하,2015,비금속광물,-0.19111881454636703,3.1799999999999997
알루코,429140447000.0,161.31,38.27,13.56,10.0,B이하,D,B이하,B이하,2015,철강금속,0.15016603524480657,2.38
에넥스,126285552000.0,108.87,47.88,17.71,5.53,B이하,B,B이하,B이하,2015,기타제조업,0.07027239638772453,5.285
에스엘,1548269652000.0,83.1,54.61,2.63,50.0,B이하,B,B+,B이하,2015,운수장비,0.1105141208814428,1.07
에스원,1394426507000.0,42.24,70.31,4.73,213.54,B이하,C,B이하,B이하,2015,서비스업,0.17665410499370005,4.3
에쓰씨엔지니어링,403709399000.0,245.56,28.94,64.05,0.0,B이하,C,B이하,B이하,2015,건설업,-0.027501383352200513,1.5999999999999999
에이블씨엔씨,250540863000.0,34.15,74.55,-6.95,68.74,B이하,B,B이하,B이하,2015,화학,0.08238589883594459,2.455
에이엔피,124186820000.0,111.33,47.32,9.6,0.0,B이하,C,B이하,B이하,2015,전기전자,0.008908441474603183,1.1
엔씨소프트,2219197320000.0,24.05,80.61,-0.05,547.81,B이하,A,B이하,B이하,2015,서비스업,0.2878896863552167,2.67
엔케이,310948108000.0,86.46,53.63,3.44,0.0,B이하,B,B이하,B이하,2015,기계,0.09575438686869245,1.8250000000000002
영보화학,172735283000.0,63.31,61.23,-0.05,19.5,B이하,C,B이하,B이하,2015,화학,0.14904216140630272,1.08
영원무역,2221028528000.0,63.02,61.34,27.17,40.0,B이하,B,B이하,B이하,2015,유통업,0.16300632795375497,3.16
영원무역홀딩스,2648231029000.0,53.4,65.19,14.36,85.11,B이하,B,B이하,B이하,2015,서비스업,0.15918462696468466,2.81
영진약품,193695301000.0,92.88,51.85,1.57,0.0,B이하,B,B이하,B이하,2015,의약품,0.051711984615857444,3.6950000000000003
영풍,3987888361000.0,32.78,75.31,-6.48,182.09,B이하,C,B이하,B+,2015,철강금속,0.08034497263121829,1.52
영풍제지,114841929000.0,28.92,77.56,-7.6,6.48,B이하,B,B이하,B이하,2015,종이목재,0.0032774981984255527,0.32
영화금속,112542861000.0,94.02,51.54,4.0,5.55,B이하,B,B이하,B이하,2015,운수장비,0.08866217050118937,1.305
오뚜기,1484303072000.0,56.39,63.94,5.69,102.09,B이하,C,B이하,B이하,2015,음식료품,0.05918876303355218,4.415
우신시스템,256997922000.0,132.95,42.93,2.06,5.62,B이하,C,B이하,B이하,2015,기계,0.011985490031929575,0.695
우진,195233366000.0,52.45,65.59,0.78,40.0,B이하,B+,B이하,B이하,2015,의료정밀,-0.014612617099594404,1.325
우진플라임,294346210000.0,347.48,22.35,-3.48,0.0,B이하,C,B이하,B이하,2015,기계,-0.03456634597222365,0.675
웅진,1203683619000.0,236.73,29.7,-1.39,0.0,B이하,C,B이하,B이하,2015,서비스업,0.18430872229183395,0.43
웅진씽크빅,494211834000.0,90.63,52.46,1.17,0.0,B이하,B,B이하,B이하,2015,서비스업,-0.027697734202675177,1.67
원림,133313044000.0,30.63,76.55,-3.2,4.45,B이하,C,B이하,B이하,2015,섬유의복,-0.003556301197740262,0.8400000000000001
윌비스,305011416000.0,127.26,44.0,22.65,1.61,B이하,B,B이하,B이하,2015,유통업,0.0059390165663167176,0.77
유니드,1036809019000.0,70.76,58.56,5.84,22.0,B이하,C,B이하,B+,2015,화학,-0.005012589287369724,1.04
유니온,163957108000.0,33.66,74.82,-14.75,12.98,B이하,B,B이하,B이하,2015,비금속광물,0.07830365806447119,0.675
유니퀘스트,244386643000.0,44.29,69.3,4.83,39.36,B이하,B+,B이하,B이하,2015,유통업,0.12756726300582943,1.71
유성기업,373789816000.0,32.28,75.6,-11.71,23.72,B이하,B,B이하,B이하,2015,운수장비,0.16798283267697467,0.65
유수홀딩스,464546229000.0,73.92,57.5,7.39,2.88,B이하,B,B이하,B이하,2015,서비스업,0.09502578827462912,1.565
유안타증권,8903642821000.0,815.03,10.93,47.85,0.0,B이하,B,B이하,B이하,2015,증권,-0.8220950408945692,1.3
유엔젤,62111452000.0,17.84,84.86,16.3,17.4,B이하,B,B이하,B이하,2015,서비스업,0.01965824527726591,1.5150000000000001
유유제약,101400550000.0,41.84,70.5,1.33,15.7,B이하,C,B이하,B이하,2015,의약품,0.0217043294691564,1.08
유한양행,1880328618000.0,37.86,72.54,10.93,36.08,B+,B+,B이하,B+,2015,의약품,0.11183768173585817,2.13
유화증권,608234092000.0,29.58,77.17,0.0,12.86,B이하,B+,B이하,B이하,2015,증권,0.0818476505219014,0.5
율촌화학,515207692000.0,63.66,61.1,-3.48,83.92,B이하,C,B이하,B이하,2015,화학,0.13992648002675515,1.0
이건산업,467596733000.0,191.46,34.31,8.84,3.0,B이하,B,B이하,B이하,2015,종이목재,0.10279945518664392,2.4699999999999998
이구산업,249720598000.0,157.58,38.82,-11.76,0.0,B이하,B+,B이하,B+,2015,철강금속,0.060307703848959324,0.45000000000000007
이마트,14493751838000.0,100.21,49.95,3.7,29.99,B이하,C,B이하,A,2015,유통업,0.053805990040595254,0.895
이수페타시스,506297787000.0,155.55,39.13,3.2,8.69,B이하,C,B이하,B+,2015,전기전자,0.0937477784728651,1.155
이수화학,1028558559000.0,193.19,34.11,-20.54,5.73,B이하,C,B+,B이하,2015,화학,0.03843188392826384,0.305
이스타코,115417616000.0,123.44,44.75,1.35,0.0,B이하,C,B이하,B이하,2015,서비스업,-2.3103753405648226,1.9249999999999998
이아이디,78932300000.0,109.13,47.82,0.0,0.0,B이하,C,B이하,B이하,2015,전기전자,-0.09755964297749517,2.5
이연제약,260929163000.0,19.79,83.48,2.14,60.0,B이하,B,B이하,B이하,2015,의약품,0.08439554932926291,2.275
이월드,218042328000.0,72.59,57.94,11.0,0.0,B이하,C,B이하,B이하,2015,서비스업,0.0862229940644376,1.915
이화산업,273316937000.0,45.63,68.67,4.44,0.0,B이하,C,B이하,B이하,2015,유통업,-0.10196173057574796,1.025
인디에프,167142676000.0,121.46,45.15,-8.44,0.0,B이하,C,B이하,B이하,2015,섬유의복,0.020612222770743826,2.255
인스코비,48649997000.0,91.69,52.17,-36.7,0.0,B이하,C,B이하,B이하,2015,유통업,-0.3242607917417583,4.695
인지컨트롤스,472137335000.0,132.98,42.92,11.15,28.73,B이하,C,B이하,B이하,2015,운수장비,0.06357466611346471,0.5650000000000001
인천도시가스,334171638000.0,109.47,47.74,-23.44,23.56,B이하,B,B이하,B이하,2015,전기가스업,0.032880946547473866,1.12
인터지스,528489692000.0,146.19,40.62,3.82,18.97,B이하,B,B이하,B이하,2015,운수창고업,0.004675480940944945,0.48
인팩,189362683000.0,86.88,53.51,2.01,28.0,B이하,B,B이하,B이하,2015,운수장비,0.05968381734920433,0.9349999999999999
일성건설,257478729000.0,185.64,35.01,20.31,0.06,B이하,C,B이하,B이하,2015,건설업,-0.0514140270560734,0.7100000000000001
일성신약,367028331000.0,15.29,86.74,-1.73,7.58,B이하,B,B이하,B이하,2015,의약품,0.09783988421043699,1.13
일신방직,889516557000.0,31.03,76.32,5.29,48.73,B이하,B+,B이하,B이하,2015,섬유의복,0.039652142741204516,0.95
일신석재,80302650000.0,53.31,65.23,0.61,0.0,B이하,C,B이하,B이하,2015,유통업,-0.03347359782012646,1.9849999999999999
일양약품,430830075000.0,134.83,42.58,0.0,0.0,B이하,B,B이하,B이하,2015,의약품,0.08738227192414068,4.08
일정실업,69075803000.0,19.89,83.41,-13.4,25.0,B이하,C,B이하,B이하,2015,섬유의복,0.04967913150355316,0.645
일진전기,735434079000.0,128.92,43.68,-7.27,8.0,B이하,B,B이하,B이하,2015,전기전자,0.03739282151886884,0.8250000000000001
일진홀딩스,1075919203000.0,136.08,42.36,-4.38,6.46,B이하,C,B이하,B이하,2015,서비스업,0.0384702229394921,1.925
자화전자,399278574000.0,45.24,68.85,-18.03,73.61,B이하,B,B이하,B이하,2015,전기전자,0.18535673158406593,0.955
전방,519484803000.0,179.43,35.79,-3.23,0.0,B이하,C,B이하,B이하,2015,섬유의복,0.008273943746305322,0.505
제일기획,1866861902000.0,133.26,42.87,5.27,132.06,B이하,C,B+,B+,2015,서비스업,0.03648152999822023,4.555
제주은행,4452522000000.0,1300.07,7.14,-0.66,2.0,B이하,A,B이하,B이하,2015,은행,0.2998644606189433,0.72
조광페인트,240788271000.0,44.99,68.97,-2.22,41.02,B이하,D,B이하,B이하,2015,화학,0.11187536972158148,1.77
조광피혁,196853700000.0,11.15,89.97,-8.22,0.0,B이하,B,B이하,B이하,2015,기타제조업,0.12812064032318715,3.44
조비,86659967000.0,176.68,36.14,7.26,0.0,B이하,C,B이하,B이하,2015,화학,-0.0032665995125233387,1.8900000000000001
조선내화,903697171000.0,50.29,66.54,-14.93,65.0,B이하,C,B이하,B이하,2015,비금속광물,0.07077933144932777,0.975
조선선재,89007793000.0,18.26,84.56,-6.48,0.0,B이하,C,B이하,B이하,2015,기계,0.27476703662018204,1.28
조일알미늄,275509948000.0,66.97,59.89,-12.06,3.0,B이하,B,B이하,B+,2015,철강금속,0.060714405283435545,0.85
조흥,148992933000.0,39.55,71.66,0.38,50.0,B이하,B,B이하,B이하,2015,음식료품,0.03158167015013698,1.215
종근당,576286704000.0,83.2,54.58,8.89,23.99,B이하,B,B이하,B이하,2015,의약품,0.012273537716636522,2.715
종근당바이오,170642857000.0,33.97,74.64,0.28,13.73,B이하,B,B이하,B이하,2015,의약품,0.1343973527654127,1.2650000000000001
종근당홀딩스,501005739000.0,31.41,76.1,22.29,44.95,B이하,C,B이하,B이하,2015,서비스업,0.03709265102151976,1.79
주연테크,28466994000.0,43.59,69.64,21.48,0.0,B이하,C,B이하,B이하,2015,전기전자,0.020732631473708144,2.315
지엠비코리아,459399994000.0,114.37,46.65,1.77,24.0,B이하,B+,B이하,B이하,2015,운수장비,0.030560463367928038,0.56
지투알,482838658000.0,257.86,27.94,24.3,18.45,B이하,B+,B이하,B이하,2015,서비스업,0.037317952490859,1.74
진도,150834580000.0,69.54,58.98,0.65,30.0,B이하,C,B이하,B이하,2015,유통업,0.11305492197940631,0.715
진양산업,43050956000.0,17.88,84.83,13.68,30.0,B이하,B,B이하,B이하,2015,화학,0.13110241916181467,1.2149999999999999
진양홀딩스,536626201000.0,45.72,68.63,-4.63,19.61,B이하,B,B이하,B이하,2015,서비스업,0.06507506897470719,1.335
진양화학,42532149000.0,40.86,70.99,-10.75,20.0,B이하,B,B이하,B이하,2015,화학,0.03248116360127962,1.9849999999999999
진원생명과학,47691247000.0,20.92,82.7,15.19,0.0,B이하,C,B이하,B이하,2015,유통업,0.02744593339945993,5.045
진흥기업,530471940000.0,705.13,12.42,14.06,0.0,B이하,C,B이하,B+,2015,건설업,0.1376814797905409,6.14
참엔지니어링,643323602000.0,2458.97,3.91,47.0,0.0,B이하,C,B이하,B이하,2015,기계,0.1784317693191863,2.32
천일고속,63067608000.0,28.23,77.98,-2.15,119.82,B이하,B,B이하,B이하,2015,운수창고업,0.05695611535135516,3.41
카프로,437356251000.0,68.07,59.5,-45.1,0.0,B이하,C,B이하,B+,2015,화학,-0.016734985848203873,0.55
코리아써키트,526992026000.0,32.15,75.67,2.02,20.14,B이하,B,B이하,B+,2015,전기전자,0.10916773291742599,0.915
코스맥스비티아이,544562916000.0,67.35,59.76,47.06,25.88,B이하,B,B이하,B이하,2015,서비스업,0.11960505092052402,2.895
코스모신소재,222555116000.0,357.42,21.86,-10.66,0.0,B이하,C,B+,B+,2015,화학,0.07560512799623187,0.99
코스모화학,630470683000.0,308.3,24.49,-11.29,0.0,B이하,C,B이하,B+,2015,화학,-0.008295375424593531,0.645
코아스,89438043000.0,190.4,34.43,-2.35,0.0,B이하,B,B이하,B이하,2015,기타제조업,0.11244623486314848,2.805
코오롱,3291820462000.0,308.67,24.47,-7.7,10.08,B이하,B,B이하,B이하,2015,서비스업,0.05913215247604715,1.53
코오롱글로벌,1979654412000.0,352.37,22.11,-9.93,7.21,B이하,B,B이하,B이하,2015,건설업,0.06212749818781693,0.9950000000000001
코오롱플라스틱,208616752000.0,113.93,46.74,2.1,7.5,B+,B+,B+,B+,2015,화학,0.09654777593105675,2.1950000000000003
코웨이,1775397143000.0,43.38,69.74,7.17,511.61,B+,B,A,A,2015,서비스업,0.22150721147657962,6.865
